timestamp,RPM,TPS,Fuel Open Time,Ignition Angle,Driven Wheel Speed #1,Driven Wheel Speed #2,Non-Driven Wheel Speed #1,Non-Driven Wheel Speed #2,Barometer,MAP,Lambda,Pressure Type,Analog Input #1,Analog Input #2,Analog Input #3,Analog Input #4,Analog Input #5,Analog Input #6,Analog Input #7,Analog Input #8,Frequency 1,Frequency 2,Frequency 3,Frequency 4,Driven Avg Wheel Speed,Non-Driven Avg Wheel Speed,Ignition Compensation,Ignition Cut Percentage,Battery Volt,Air Temp,Coolant Temp,Temp Type
1713924976.350737,,,,,,,,,,,,,,,,,,,,,,,,,30.1,0.0,0.0,0.0,,,,
1713924976.361053,5045.0,1.0,2.06,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.3616018,,,,,30.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.3701744,,,,,,,,,14.7,6.66,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.4101465,5012.0,1.0,2.06,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.4207478,,,,,,,,,14.7,6.76,0.95,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.430069,,,,,,,,,,,,,2.79,1.95,0.01,0.5,,,,,,,,,,,,,,,,
1713924976.4400666,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924976.4500904,,,,,,,,,,,,,,,,,,,,,0.0,0.0,592.4,0.0,,,,,,,,
1713924976.4506736,,,,,,,,,,,,,,,,,,,,,,,,,29.6,0.0,0.0,0.0,,,,
1713924976.460072,4987.0,0.8,2.06,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.4606488,,,,,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.470073,,,,,,,,,14.7,6.76,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.510086,4925.0,0.8,2.07,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.5200682,,,,,,,,,14.7,6.8,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.5300505,,,,,,,,,,,,,2.77,1.93,0.01,0.5,,,,,,,,,,,,,,,,
1713924976.5400622,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924976.5500891,,,,,,,,,,,,,,,,,,,,,0.0,0.0,585.8,0.0,,,,,,,,
1713924976.5506659,,,,,,,,,,,,,,,,,,,,,,,,,29.3,0.0,0.0,0.0,,,,
1713924976.5600753,4890.0,0.7,2.07,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.5606415,,,,,29.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.5700696,,,,,,,,,14.7,6.68,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.6100652,4854.0,0.6,2.07,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.6200514,,,,,,,,,14.7,6.74,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.6300535,,,,,,,,,,,,,2.72,1.91,0.01,0.51,,,,,,,,,,,,,,,,
1713924976.6408508,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924976.6500714,,,,,,,,,,,,,,,,,,,,,0.0,0.0,571.6,0.0,,,,,,,,
1713924976.650651,,,,,,,,,,,,,,,,,,,,,,,,,28.6,0.0,0.0,0.0,,,,
1713924976.6600513,4827.0,0.6,2.07,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.6606314,,,,,28.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.670065,,,,,,,,,14.7,6.84,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.710072,4780.0,0.5,2.08,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.7200646,,,,,,,,,14.7,6.79,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.7300582,,,,,,,,,,,,,2.66,1.9,0.01,0.51,,,,,,,,,,,,,,,,
1713924976.7411447,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924976.750083,,,,,,,,,,,,,,,,,,,,,0.0,0.0,573.2,0.0,,,,,,,,
1713924976.7506735,,,,,,,,,,,,,,,,,,,,,,,,,28.7,0.0,0.0,0.0,,,,
1713924976.7600732,4741.0,0.4,2.08,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.7606661,,,,,28.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.770062,,,,,,,,,14.7,6.86,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.8100631,4672.0,0.4,2.09,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.8200366,,,,,,,,,14.7,6.86,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.8306727,,,,,,,,,,,,,2.65,1.9,0.01,0.5,,,,,,,,,,,,,,,,
1713924976.840059,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924976.8500662,,,,,,,,,,,,,,,,,,,,,0.0,0.0,555.4,0.0,,,,,,,,
1713924976.850646,,,,,,,,,,,,,,,,,,,,,,,,,27.8,0.0,0.0,0.0,,,,
1713924976.8600445,4623.0,0.2,2.09,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.8606248,,,,,27.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.8700304,,,,,,,,,14.7,6.78,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.9100504,4633.0,0.2,2.09,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.921313,,,,,,,,,14.7,6.67,0.94,KPA,,,,,,,,,,,,,,,,,,,,
1713924976.9300199,,,,,,,,,,,,,2.58,1.88,0.01,0.5,,,,,,,,,,,,,,,,
1713924976.9400249,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924976.9500406,,,,,,,,,,,,,,,,,,,,,0.0,0.0,548.2,0.0,,,,,,,,
1713924976.9506283,,,,,,,,,,,,,,,,,,,,,,,,,27.4,0.0,0.0,0.0,,,,
1713924976.9606469,4555.0,0.2,2.09,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.9612622,,,,,27.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924976.9700344,,,,,,,,,14.7,6.78,0.93,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.010026,4570.0,0.1,2.09,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.0200403,,,,,,,,,14.7,6.74,0.93,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.030014,,,,,,,,,,,,,2.56,1.84,0.01,0.5,,,,,,,,,,,,,,,,
1713924977.0401292,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.0500407,,,,,,,,,,,,,,,,,,,,,0.0,0.0,531.0,0.0,,,,,,,,
1713924977.0506198,,,,,,,,,,,,,,,,,,,,,,,,,26.5,0.0,0.0,0.0,,,,
1713924977.0600317,4452.0,0.1,2.1,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.0606134,,,,,26.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.0700324,,,,,,,,,14.7,6.63,0.93,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.1100287,4463.0,0.0,2.1,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.1206527,,,,,,,,,14.7,6.83,0.93,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.1300104,,,,,,,,,,,,,2.53,1.81,0.01,0.5,,,,,,,,,,,,,,,,
1713924977.1400175,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.1500313,,,,,,,,,,,,,,,,,,,,,0.0,0.0,536.4,0.0,,,,,,,,
1713924977.1506107,,,,,,,,,,,,,,,,,,,,,,,,,26.8,0.0,0.0,0.0,,,,
1713924977.1610072,4462.0,0.0,2.1,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.161587,,,,,26.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.170025,,,,,,,,,14.7,6.78,0.92,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.1800168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,77.2,196.0,C
1713924977.2100315,4420.0,0.0,2.1,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.2200089,,,,,,,,,14.7,6.88,0.92,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.2300081,,,,,,,,,,,,,2.5,1.72,0.01,0.5,,,,,,,,,,,,,,,,
1713924977.240029,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.2500196,,,,,,,,,,,,,,,,,,,,,0.0,0.0,527.4,0.0,,,,,,,,
1713924977.2505968,,,,,,,,,,,,,,,,,,,,,,,,,26.4,0.0,0.0,0.0,,,,
1713924977.260022,4344.0,0.0,2.11,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.2605903,,,,,26.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.2704065,,,,,,,,,14.7,6.79,0.91,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.3100188,4267.0,0.0,2.12,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.320004,,,,,,,,,14.7,7.1,0.9,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.3300014,,,,,,,,,,,,,2.47,1.64,0.01,0.5,,,,,,,,,,,,,,,,
1713924977.3407545,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.3500197,,,,,,,,,,,,,,,,,,,,,0.0,0.0,520.0,0.0,,,,,,,,
1713924977.3505976,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,0.0,0.0,,,,
1713924977.3600063,4266.0,0.0,2.13,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.3605838,,,,,25.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.3699982,,,,,,,,,14.7,7.29,0.9,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.4109964,4274.0,0.0,2.13,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.4200203,,,,,,,,,14.7,7.23,0.89,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.4299963,,,,,,,,,,,,,2.46,1.51,0.01,0.5,,,,,,,,,,,,,,,,
1713924977.4399974,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.4500215,,,,,,,,,,,,,,,,,,,,,0.0,0.0,509.4,0.0,,,,,,,,
1713924977.4506106,,,,,,,,,,,,,,,,,,,,,,,,,25.5,0.0,0.0,0.0,,,,
1713924977.460007,4218.0,0.0,2.13,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.4605796,,,,,25.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.4699988,,,,,,,,,14.7,7.26,0.88,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.511181,4121.0,0.0,2.14,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.5199914,,,,,,,,,14.7,7.41,0.88,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.5299873,,,,,,,,,,,,,2.39,1.44,0.01,0.5,,,,,,,,,,,,,,,,
1713924977.5404513,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.550001,,,,,,,,,,,,,,,,,,,,,0.0,0.0,494.0,0.0,,,,,,,,
1713924977.5505786,,,,,,,,,,,,,,,,,,,,,,,,,24.7,0.0,0.0,0.0,,,,
1713924977.5600173,4099.0,0.0,2.19,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.560594,,,,,24.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.569999,,,,,,,,,14.7,7.7,0.88,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.610008,4075.0,0.0,2.2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.6199796,,,,,,,,,14.7,7.81,0.88,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.6299777,,,,,,,,,,,,,2.33,1.43,0.01,0.5,,,,,,,,,,,,,,,,
1713924977.63998,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.6500015,,,,,,,,,,,,,,,,,,,,,0.0,0.0,483.2,0.0,,,,,,,,
1713924977.6505709,,,,,,,,,,,,,,,,,,,,,,,,,24.1,0.0,0.0,0.0,,,,
1713924977.6599944,4028.0,0.0,2.24,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.6605787,,,,,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.6699915,,,,,,,,,14.7,7.89,0.87,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.7100098,4008.0,0.0,2.26,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.7199976,,,,,,,,,14.7,8.35,0.87,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.7299814,,,,,,,,,,,,,2.34,1.4,0.01,0.5,,,,,,,,,,,,,,,,
1713924977.739983,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.7499874,,,,,,,,,,,,,,,,,,,,,0.0,0.0,481.2,0.0,,,,,,,,
1713924977.7505744,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,0.0,0.0,,,,
1713924977.7600017,3971.0,0.0,2.29,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.7605677,,,,,23.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.769973,,,,,,,,,14.7,8.02,0.87,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.8099763,3934.0,0.0,2.29,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.8199697,,,,,,,,,14.7,8.25,0.86,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.8299525,,,,,,,,,,,,,2.29,1.35,0.01,0.5,,,,,,,,,,,,,,,,
1713924977.8399951,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.8499925,,,,,,,,,,,,,,,,,,,,,0.0,0.0,468.0,0.0,,,,,,,,
1713924977.8505733,,,,,,,,,,,,,,,,,,,,,,,,,23.4,0.0,0.0,0.0,,,,
1713924977.8599694,3879.0,0.0,2.29,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.860549,,,,,23.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.8710139,,,,,,,,,14.7,8.39,0.86,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.9099956,3830.0,0.0,2.3,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.919977,,,,,,,,,14.7,8.47,0.86,KPA,,,,,,,,,,,,,,,,,,,,
1713924977.929979,,,,,,,,,,,,,2.26,1.34,0.01,0.51,,,,,,,,,,,,,,,,
1713924977.9399602,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924977.9499838,,,,,,,,,,,,,,,,,,,,,0.0,0.0,458.8,0.0,,,,,,,,
1713924977.9505632,,,,,,,,,,,,,,,,,,,,,,,,,22.9,0.0,0.0,0.0,,,,
1713924977.959963,3829.0,0.0,2.33,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.9605377,,,,,23.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924977.969958,,,,,,,,,14.7,8.55,0.86,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.0099778,3807.0,0.0,2.32,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.019965,,,,,,,,,14.7,8.74,0.85,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.0299497,,,,,,,,,,,,,2.25,1.28,0.01,0.5,,,,,,,,,,,,,,,,
1713924978.0399451,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.0499742,,,,,,,,,,,,,,,,,,,,,0.0,0.0,445.2,0.0,,,,,,,,
1713924978.050551,,,,,,,,,,,,,,,,,,,,,,,,,22.2,0.0,0.0,0.0,,,,
1713924978.060319,3722.0,0.0,2.33,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.0609035,,,,,22.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.0699508,,,,,,,,,14.7,8.86,0.85,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.109971,3669.0,0.0,2.32,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.1199455,,,,,,,,,14.7,9.05,0.85,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.1299472,,,,,,,,,,,,,2.17,1.26,0.01,0.51,,,,,,,,,,,,,,,,
1713924978.139956,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.1499865,,,,,,,,,,,,,,,,,,,,,0.0,0.0,438.4,0.0,,,,,,,,
1713924978.1505609,,,,,,,,,,,,,,,,,,,,,,,,,21.9,0.0,0.0,0.0,,,,
1713924978.1600282,3671.0,0.0,2.33,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.1605322,,,,,21.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.169968,,,,,,,,,14.7,9.05,0.85,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.1799653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,77.2,196.0,C
1713924978.2099624,3654.0,0.0,2.32,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.2199457,,,,,,,,,14.7,9.01,0.84,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.2299397,,,,,,,,,,,,,2.19,1.17,0.01,0.5,,,,,,,,,,,,,,,,
1713924978.240264,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.2499523,,,,,,,,,,,,,,,,,,,,,0.0,0.0,433.0,0.0,,,,,,,,
1713924978.2505336,,,,,,,,,,,,,,,,,,,,,,,,,21.6,0.0,0.0,0.0,,,,
1713924978.2599652,3613.0,0.0,2.32,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.260539,,,,,21.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.2699604,,,,,,,,,14.7,9.05,0.83,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.3099582,3519.0,0.0,2.29,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.3199258,,,,,,,,,14.7,9.05,0.83,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.3299313,,,,,,,,,,,,,2.13,1.11,0.01,0.5,,,,,,,,,,,,,,,,
1713924978.3417032,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.3499508,,,,,,,,,,,,,,,,,,,,,0.0,0.0,418.8,0.0,,,,,,,,
1713924978.3505244,,,,,,,,,,,,,,,,,,,,,,,,,20.9,0.0,0.0,0.0,,,,
1713924978.3599405,3518.0,0.0,2.29,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.3605204,,,,,20.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.3699417,,,,,,,,,14.7,9.21,0.83,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.4101057,3490.0,0.0,2.28,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.4199479,,,,,,,,,14.7,9.21,0.83,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.4299397,,,,,,,,,,,,,2.11,1.11,0.01,0.5,,,,,,,,,,,,,,,,
1713924978.439931,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.4499443,,,,,,,,,,,,,,,,,,,,,0.0,0.0,417.0,0.0,,,,,,,,
1713924978.4505174,,,,,,,,,,,,,,,,,,,,,,,,,20.8,0.0,0.0,0.0,,,,
1713924978.4599433,3462.0,0.0,2.27,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.46051,,,,,20.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.4699185,,,,,,,,,14.7,9.17,0.83,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.5099363,3443.0,0.0,2.26,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.5199285,,,,,,,,,14.7,9.14,0.83,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.5299294,,,,,,,,,,,,,2.06,1.11,0.01,0.5,,,,,,,,,,,,,,,,
1713924978.539911,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.5499492,,,,,,,,,,,,,,,,,,,,,0.0,0.0,408.4,0.0,,,,,,,,
1713924978.550522,,,,,,,,,,,,,,,,,,,,,,,,,20.4,0.0,0.0,0.0,,,,
1713924978.5599043,3416.0,0.0,2.26,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.5604782,,,,,20.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.56991,,,,,,,,,14.7,9.18,0.83,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.6099396,3389.0,0.0,2.25,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.6203923,,,,,,,,,14.7,9.34,0.83,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.6299539,,,,,,,,,,,,,2.06,1.08,0.01,0.5,,,,,,,,,,,,,,,,
1713924978.6399431,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.64995,,,,,,,,,,,,,,,,,,,,,0.0,0.0,404.0,0.0,,,,,,,,
1713924978.6505117,,,,,,,,,,,,,,,,,,,,,,,,,20.2,0.0,0.0,0.0,,,,
1713924978.659921,3377.0,0.0,2.24,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.660499,,,,,20.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.669921,,,,,,,,,14.7,9.27,0.82,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.7099135,3404.0,0.0,2.25,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.7199192,,,,,,,,,14.7,9.35,0.82,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.7299082,,,,,,,,,,,,,2.05,1.04,0.01,0.51,,,,,,,,,,,,,,,,
1713924978.7399023,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.7499125,,,,,,,,,,,,,,,,,,,,,0.0,0.0,394.6,0.0,,,,,,,,
1713924978.750492,,,,,,,,,,,,,,,,,,,,,,,,,19.7,0.0,0.0,0.0,,,,
1713924978.759908,3322.0,0.0,2.25,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.7604809,,,,,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.7699008,,,,,,,,,14.7,9.25,0.82,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.809915,3234.0,0.0,2.23,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.8199077,,,,,,,,,14.7,9.27,0.82,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.8299038,,,,,,,,,,,,,1.99,1.03,0.01,0.5,,,,,,,,,,,,,,,,
1713924978.8399098,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.8499532,,,,,,,,,,,,,,,,,,,,,0.0,0.0,395.8,0.0,,,,,,,,
1713924978.8504999,,,,,,,,,,,,,,,,,,,,,,,,,19.8,0.0,0.0,0.0,,,,
1713924978.8598998,3295.0,0.0,2.23,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.8604763,,,,,19.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.869896,,,,,,,,,14.7,9.41,0.82,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.9099014,3315.0,0.0,2.24,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.9198942,,,,,,,,,14.7,9.33,0.82,KPA,,,,,,,,,,,,,,,,,,,,
1713924978.9298937,,,,,,,,,,,,,2.01,1.01,0.01,0.5,,,,,,,,,,,,,,,,
1713924978.9398847,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924978.9499004,,,,,,,,,,,,,,,,,,,,,0.0,0.0,394.6,0.0,,,,,,,,
1713924978.9504788,,,,,,,,,,,,,,,,,,,,,,,,,19.7,0.0,0.0,0.0,,,,
1713924978.9598906,3266.0,0.0,2.24,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.9604719,,,,,19.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924978.9698992,,,,,,,,,14.7,9.31,0.82,KPA,,,,,,,,,,,,,,,,,,,,
1713924979.0098908,3148.0,0.0,2.23,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924979.0210066,,,,,,,,,14.7,9.33,0.81,KPA,,,,,,,,,,,,,,,,,,,,
1713924979.029881,,,,,,,,,,,,,1.96,0.97,0.01,0.5,,,,,,,,,,,,,,,,
1713924979.0402048,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924979.0499003,,,,,,,,,,,,,,,,,,,,,0.0,0.0,380.2,0.0,,,,,,,,
1713924979.050481,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,0.0,0.0,,,,
1713924979.059888,3162.0,0.0,2.22,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924979.0604727,,,,,18.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924979.0698836,,,,,,,,,14.7,9.58,0.81,KPA,,,,,,,,,,,,,,,,,,,,
1713924979.1098948,3255.0,0.0,2.23,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924979.1198943,,,,,,,,,14.7,9.58,0.81,KPA,,,,,,,,,,,,,,,,,,,,
1713924979.1298897,,,,,,,,,,,,,1.95,0.97,0.01,0.51,,,,,,,,,,,,,,,,
1713924979.1398814,,,,,,,,,,,,,,,,,0.01,0.51,0.01,0.04,,,,,,,,,,,,
1713924979.1498992,,,,,,,,,,,,,,,,,,,,,0.0,0.0,379.0,0.0,,,,,,,,
1713924979.1504729,,,,,,,,,,,,,,,,,,,,,,,,,18.9,0.0,0.0,0.0,,,,
1713924979.159881,3145.0,0.0,2.23,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713924979.1604588,,,,,18.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1713924979.169874,,,,,,,,,14.7,9.54,0.81,KPA,,,,,,,,,,,,,,,,,,,,
1713924979.1798623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,77.2,196.0,C
